sku,name,price,description,stock,image_path
PROD002076,"Advanced System Lite",649.54,"Cost-effective system without compromising quality",350,sample-images/product-062.jpg
PROD002077,"Pro Module A",344.58,"State-of-the-art module with modern design",776,sample-images/product-022.jpg
PROD002078,"Essential Gadget Z",275.81,"Innovative gadget with cutting-edge technology",354,sample-images/product-068.jpg
PROD002079,"Standard Unit X",968.78,"Industry-standard unit with premium build",18,sample-images/product-171.jpg
PROD002080,"Deluxe System Z",139.66,"Industry-standard system with premium build",828,sample-images/product-102.jpg
PROD002081,"Elite Gadget C",973.21,"Innovative gadget with cutting-edge technology",510,sample-images/product-178.jpg
PROD002082,"Deluxe Module Mini",564.32,"High quality module for professional use",876,sample-images/product-094.jpg
PROD002083,"Essential Component B",515.17,"Reliable component with advanced features",698,sample-images/product-089.jpg
PROD002084,"Elite Tool Y",646.29,"Reliable tool with advanced features",694,sample-images/product-043.jpg
PROD002085,"Basic Module Max",190.17,"Perfect module for everyday tasks",979,sample-images/product-109.jpg
PROD002086,"Pro System Z",678.36,"Perfect system for everyday tasks",689,sample-images/product-193.jpg
PROD002087,"Professional Gadget Z",525.93,"Compact and efficient gadget solution",197,sample-images/product-053.jpg
PROD002088,"Standard Unit X",297.07,"Cost-effective unit without compromising quality",819,sample-images/product-046.jpg
PROD002089,"Professional Component C",791.56,"Industry-standard component with premium build",246,sample-images/product-081.jpg
PROD002090,"Professional Component X",66.50,"Innovative component with cutting-edge technology",967,sample-images/product-140.jpg
PROD002091,"Essential System Plus",789.49,"Compact and efficient system solution",46,sample-images/product-180.jpg
PROD002092,"Standard Device Lite",950.57,"Industry-standard device with premium build",154,sample-images/product-023.jpg
PROD002093,"Deluxe Module Max",153.47,"Durable module designed for longevity",243,sample-images/product-159.jpg
PROD002094,"Professional Module Y",37.42,"Reliable module with advanced features",817,sample-images/product-114.jpg
PROD002095,"Ultimate Widget Max",20.11,"Reliable widget with advanced features",24,sample-images/product-088.jpg
PROD002096,"Elite Widget Plus",59.20,"Perfect widget for everyday tasks",669,sample-images/product-028.jpg
PROD002097,"Professional Accessory A",335.66,"State-of-the-art accessory with modern design",628,sample-images/product-014.jpg
PROD002098,"Advanced Module Max",214.14,"Durable module designed for longevity",989,sample-images/product-113.jpg
PROD002099,"Elite Component C",73.96,"Innovative component with cutting-edge technology",986,sample-images/product-001.jpg
PROD002100,"Pro Kit Z",163.09,"Perfect kit for everyday tasks",482,sample-images/product-134.jpg
PROD002101,"Professional System A",869.18,"Reliable system with advanced features",42,sample-images/product-078.jpg
PROD002102,"Ultimate Accessory B",791.79,"Reliable accessory with advanced features",1000,sample-images/product-091.jpg
PROD002103,"Essential Kit B",771.72,"State-of-the-art kit with modern design",301,sample-images/product-120.jpg
PROD002104,"Advanced Unit Lite",161.56,"Durable unit designed for longevity",347,sample-images/product-171.jpg
PROD002105,"Premium System X",322.15,"Industry-standard system with premium build",386,sample-images/product-014.jpg
PROD002106,"Ultimate Component C",599.30,"Cost-effective component without compromising quality",595,sample-images/product-080.jpg
PROD002107,"Premium System Mini",292.66,"Reliable system with advanced features",813,sample-images/product-189.jpg
PROD002108,"Premium Component Max",315.54,"Compact and efficient component solution",388,sample-images/product-123.jpg
PROD002109,"Standard System Lite",559.53,"Innovative system with cutting-edge technology",42,sample-images/product-143.jpg
PROD002110,"Professional Component X",897.36,"State-of-the-art component with modern design",52,sample-images/product-113.jpg
PROD002111,"Essential Tool B",381.39,"State-of-the-art tool with modern design",183,sample-images/product-034.jpg
PROD002112,"Advanced Widget Plus",971.44,"Compact and efficient widget solution",702,sample-images/product-017.jpg
PROD002113,"Basic Module B",780.13,"High quality module for professional use",865,sample-images/product-053.jpg
PROD002114,"Basic Tool A",429.36,"Perfect tool for everyday tasks",815,sample-images/product-188.jpg
PROD002115,"Premium Component Lite",491.75,"Perfect component for everyday tasks",453,sample-images/product-114.jpg
PROD002116,"Ultimate Widget Mini",966.36,"Durable widget designed for longevity",755,sample-images/product-078.jpg
PROD002117,"Standard Widget Mini",916.94,"Versatile widget suitable for multiple applications",294,sample-images/product-135.jpg
PROD002118,"Professional Unit C",260.77,"Versatile unit suitable for multiple applications",124,sample-images/product-084.jpg
PROD002119,"Professional Widget Z",541.79,"Durable widget designed for longevity",775,sample-images/product-149.jpg
PROD002120,"Essential Tool B",880.32,"Perfect tool for everyday tasks",480,sample-images/product-022.jpg
PROD002121,"Standard Module Plus",760.10,"State-of-the-art module with modern design",477,sample-images/product-083.jpg
PROD002122,"Standard Unit A",487.90,"Compact and efficient unit solution",785,sample-images/product-097.jpg
PROD002123,"Basic Gadget Y",873.03,"Versatile gadget suitable for multiple applications",746,sample-images/product-155.jpg
PROD002124,"Standard Module Lite",638.02,"Innovative module with cutting-edge technology",896,sample-images/product-046.jpg
PROD002125,"Basic Accessory B",411.43,"Perfect accessory for everyday tasks",272,sample-images/product-055.jpg
PROD002126,"Professional Gadget Plus",418.45,"High quality gadget for professional use",3,sample-images/product-094.jpg
PROD002127,"Ultimate Kit B",381.26,"Durable kit designed for longevity",971,sample-images/product-034.jpg
PROD002128,"Elite Unit Lite",320.90,"Versatile unit suitable for multiple applications",936,sample-images/product-113.jpg
PROD002129,"Basic Accessory B",419.63,"High quality accessory for professional use",599,sample-images/product-017.jpg
PROD002130,"Advanced Kit Mini",751.81,"Durable kit designed for longevity",106,sample-images/product-142.jpg
PROD002131,"Elite Widget Plus",209.08,"High quality widget for professional use",138,sample-images/product-127.jpg
PROD002132,"Deluxe Component Plus",315.76,"High quality component for professional use",419,sample-images/product-138.jpg
PROD002133,"Professional Kit Mini",636.26,"Versatile kit suitable for multiple applications",218,sample-images/product-180.jpg
PROD002134,"Deluxe Unit Mini",354.17,"Industry-standard unit with premium build",857,sample-images/product-083.jpg
PROD002135,"Deluxe Widget Z",974.19,"Reliable widget with advanced features",191,sample-images/product-178.jpg
PROD002136,"Deluxe Accessory B",602.71,"Industry-standard accessory with premium build",227,sample-images/product-108.jpg
PROD002137,"Premium Widget A",398.23,"High quality widget for professional use",573,sample-images/product-179.jpg
PROD002138,"Standard Accessory A",254.83,"Compact and efficient accessory solution",969,sample-images/product-037.jpg
PROD002139,"Professional Accessory Mini",458.38,"Innovative accessory with cutting-edge technology",469,sample-images/product-115.jpg
PROD002140,"Pro Device Y",796.40,"Cost-effective device without compromising quality",942,sample-images/product-012.jpg
PROD002141,"Elite Gadget Mini",542.70,"Cost-effective gadget without compromising quality",435,sample-images/product-081.jpg
PROD002142,"Basic Tool C",756.65,"High quality tool for professional use",552,sample-images/product-156.jpg
PROD002143,"Elite Device B",655.68,"High quality device for professional use",656,sample-images/product-033.jpg
PROD002144,"Basic Unit Z",577.42,"Compact and efficient unit solution",657,sample-images/product-161.jpg
PROD002145,"Professional Module Z",172.73,"State-of-the-art module with modern design",142,sample-images/product-118.jpg
PROD002146,"Essential System B",472.92,"State-of-the-art system with modern design",131,sample-images/product-109.jpg
PROD002147,"Basic Widget Lite",377.53,"Compact and efficient widget solution",632,sample-images/product-001.jpg
PROD002148,"Pro Component A",301.77,"Reliable component with advanced features",71,sample-images/product-167.jpg
PROD002149,"Premium Component C",205.17,"High quality component for professional use",683,sample-images/product-178.jpg
PROD002150,"Basic Component C",165.12,"Compact and efficient component solution",411,sample-images/product-023.jpg
PROD002151,"Standard Widget Y",382.22,"Perfect widget for everyday tasks",558,sample-images/product-028.jpg
PROD002152,"Premium Component C",372.96,"Versatile component suitable for multiple applications",955,sample-images/product-071.jpg
PROD002153,"Premium System Z",998.38,"Compact and efficient system solution",855,sample-images/product-141.jpg
PROD002154,"Elite Module Mini",367.40,"Reliable module with advanced features",896,sample-images/product-129.jpg
PROD002155,"Professional Kit Max",653.52,"Durable kit designed for longevity",945,sample-images/product-142.jpg
PROD002156,"Pro Widget Y",742.54,"Cost-effective widget without compromising quality",227,sample-images/product-102.jpg
PROD002157,"Elite Module B",930.43,"Reliable module with advanced features",594,sample-images/product-077.jpg
PROD002158,"Elite System A",140.98,"Cost-effective system without compromising quality",934,sample-images/product-086.jpg
PROD002159,"Elite Accessory A",726.96,"Perfect accessory for everyday tasks",234,sample-images/product-064.jpg
PROD002160,"Professional System Plus",215.97,"Compact and efficient system solution",455,sample-images/product-078.jpg
PROD002161,"Elite Accessory X",364.35,"Versatile accessory suitable for multiple applications",150,sample-images/product-070.jpg
PROD002162,"Elite Widget B",85.65,"State-of-the-art widget with modern design",612,sample-images/product-055.jpg
PROD002163,"Basic Device Max",279.67,"Perfect device for everyday tasks",866,sample-images/product-165.jpg
PROD002164,"Premium Component Mini",178.48,"Perfect component for everyday tasks",722,sample-images/product-148.jpg
PROD002165,"Premium Module B",957.00,"Versatile module suitable for multiple applications",121,sample-images/product-063.jpg
PROD002166,"Ultimate Gadget Z",623.22,"Versatile gadget suitable for multiple applications",579,sample-images/product-174.jpg
PROD002167,"Pro Module Y",688.51,"Versatile module suitable for multiple applications",183,sample-images/product-128.jpg
PROD002168,"Elite Gadget A",965.90,"Innovative gadget with cutting-edge technology",779,sample-images/product-113.jpg
PROD002169,"Standard Component Plus",836.12,"Innovative component with cutting-edge technology",701,sample-images/product-007.jpg
PROD002170,"Advanced Component A",90.20,"Cost-effective component without compromising quality",427,sample-images/product-077.jpg
PROD002171,"Elite Widget Lite",673.23,"Industry-standard widget with premium build",121,sample-images/product-149.jpg
PROD002172,"Essential Widget Mini",765.96,"Perfect widget for everyday tasks",93,sample-images/product-151.jpg
PROD002173,"Professional Unit A",510.14,"Industry-standard unit with premium build",688,sample-images/product-021.jpg
PROD002174,"Deluxe Tool X",382.79,"Perfect tool for everyday tasks",159,sample-images/product-014.jpg
PROD002175,"Essential Widget Plus",490.57,"High quality widget for professional use",55,sample-images/product-009.jpg
PROD002176,"Advanced Accessory C",848.62,"Durable accessory designed for longevity",776,sample-images/product-141.jpg
PROD002177,"Basic Module A",845.01,"Industry-standard module with premium build",393,sample-images/product-120.jpg
PROD002178,"Elite Accessory Lite",458.06,"Cost-effective accessory without compromising quality",953,sample-images/product-158.jpg
PROD002179,"Professional System B",809.04,"High quality system for professional use",217,sample-images/product-030.jpg
PROD002180,"Professional System A",32.00,"Durable system designed for longevity",905,sample-images/product-060.jpg
PROD002181,"Basic Kit Y",960.36,"Innovative kit with cutting-edge technology",273,sample-images/product-142.jpg
